WB_UWBI,PROD_DAY,GOV_FIELD_NAME,GOV_WB_NAME,WELL_UWI,INJ_TYPE,WB_INJ_VOL
NO 16/2-G-2 H,2025-03-05T00:00:00,JOHAN SVERDRUP,16/2-G-2 H,NO 16/2-G-2,WI,10230.33365
NO 16/2-G-2 H,2025-03-06T00:00:00,JOHAN SVERDRUP,16/2-G-2 H,NO 16/2-G-2,WI,10183.8381
NO 16/2-G-2 H,2025-03-07T00:00:00,JOHAN SVERDRUP,16/2-G-2 H,NO 16/2-G-2,WI,10167.26599
NO 16/2-G-2 H,2025-03-08T00:00:00,JOHAN SVERDRUP,16/2-G-2 H,NO 16/2-G-2,WI,10157.01204
NO 16/2-G-2 H,2025-03-09T00:00:00,JOHAN SVERDRUP,16/2-G-2 H,NO 16/2-G-2,WI,
NO 16/2-G-2 H,2025-03-10T00:00:00,JOHAN SVERDRUP,16/2-G-2 H,NO 16/2-G-2,WI,
NO 16/2-G-3 H,2019-10-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-10-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,202.71988
NO 16/2-G-3 H,2019-10-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,8236.56878
NO 16/2-G-3 H,2019-10-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,8859.00841
NO 16/2-G-3 H,2019-10-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6684.50541
NO 16/2-G-3 H,2019-10-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5246.29996
NO 16/2-G-3 H,2019-10-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4762.68871
NO 16/2-G-3 H,2019-10-29T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5004.48577
NO 16/2-G-3 H,2019-10-30T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3972.79012
NO 16/2-G-3 H,2019-10-31T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4826.39341
NO 16/2-G-3 H,2019-11-01T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4805.79018
NO 16/2-G-3 H,2019-11-02T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4886.48636
NO 16/2-G-3 H,2019-11-03T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4966.00257
NO 16/2-G-3 H,2019-11-04T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4987.90521
NO 16/2-G-3 H,2019-11-05T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5030.20272
NO 16/2-G-3 H,2019-11-06T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4966.29823
NO 16/2-G-3 H,2019-11-07T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4974.87939
NO 16/2-G-3 H,2019-11-08T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4194.37956
NO 16/2-G-3 H,2019-11-09T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2280.70731
NO 16/2-G-3 H,2019-11-10T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2374.99611
NO 16/2-G-3 H,2019-11-11T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,1857.49864
NO 16/2-G-3 H,2019-11-12T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2259.80954
NO 16/2-G-3 H,2019-11-13T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2809.657
NO 16/2-G-3 H,2019-11-14T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3741.37907
NO 16/2-G-3 H,2019-11-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4103.39042
NO 16/2-G-3 H,2019-11-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4091.40533
NO 16/2-G-3 H,2019-11-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4097.20615
NO 16/2-G-3 H,2019-11-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4552.63354
NO 16/2-G-3 H,2019-11-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5772.70944
NO 16/2-G-3 H,2019-11-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4825.04695
NO 16/2-G-3 H,2019-11-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5002.58882
NO 16/2-G-3 H,2019-11-22T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5124.00553
NO 16/2-G-3 H,2019-11-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4557.97573
NO 16/2-G-3 H,2019-11-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4777.48039
NO 16/2-G-3 H,2019-11-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5069.66155
NO 16/2-G-3 H,2019-11-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5319.83665
NO 16/2-G-3 H,2019-11-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4667.63179
NO 16/2-G-3 H,2019-11-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,317.56687
NO 16/2-G-3 H,2019-11-29T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4593.3311
NO 16/2-G-3 H,2019-11-30T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,1777.86101
NO 16/2-G-3 H,2019-12-01T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2019-12-02T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3163.41802
NO 16/2-G-3 H,2019-12-03T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4210.06206
NO 16/2-G-3 H,2019-12-04T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5073.77066
NO 16/2-G-3 H,2019-12-05T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4936.73819
NO 16/2-G-3 H,2019-12-06T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3808.17082
NO 16/2-G-3 H,2019-12-07T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,1994.24407
NO 16/2-G-3 H,2019-12-08T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,1196.8478
NO 16/2-G-3 H,2019-12-09T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5120.28501
NO 16/2-G-3 H,2019-12-10T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4945.30802
NO 16/2-G-3 H,2019-12-11T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4956.56502
NO 16/2-G-3 H,2019-12-12T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5086.04496
NO 16/2-G-3 H,2019-12-13T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5055.91534
NO 16/2-G-3 H,2019-12-14T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5048.09472
NO 16/2-G-3 H,2019-12-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5059.179
NO 16/2-G-3 H,2019-12-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5028.86057
NO 16/2-G-3 H,2019-12-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4827.92589
NO 16/2-G-3 H,2019-12-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5058.72217
NO 16/2-G-3 H,2019-12-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4710.65923
NO 16/2-G-3 H,2019-12-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4998.72387
NO 16/2-G-3 H,2019-12-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4783.29058
NO 16/2-G-3 H,2019-12-22T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4876.65732
NO 16/2-G-3 H,2019-12-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4970.96138
NO 16/2-G-3 H,2019-12-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4664.90035
NO 16/2-G-3 H,2019-12-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4847.09431
NO 16/2-G-3 H,2019-12-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5104.9827
NO 16/2-G-3 H,2019-12-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2195.61136
NO 16/2-G-3 H,2019-12-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4905.75321
NO 16/2-G-3 H,2019-12-29T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4986.4363
NO 16/2-G-3 H,2019-12-30T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4890.28292
NO 16/2-G-3 H,2019-12-31T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4863.87317
NO 16/2-G-3 H,2020-01-01T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4776.42553
NO 16/2-G-3 H,2020-01-02T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5046.37682
NO 16/2-G-3 H,2020-01-03T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5036.71401
NO 16/2-G-3 H,2020-01-04T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5029.25893
NO 16/2-G-3 H,2020-01-05T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5022.29018
NO 16/2-G-3 H,2020-01-06T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4436.07592
NO 16/2-G-3 H,2020-01-07T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4003.45355
NO 16/2-G-3 H,2020-01-08T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4000.81545
NO 16/2-G-3 H,2020-01-09T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3998.15294
NO 16/2-G-3 H,2020-01-10T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3996.15298
NO 16/2-G-3 H,2020-01-11T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4129.49826
NO 16/2-G-3 H,2020-01-12T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3908.06994
NO 16/2-G-3 H,2020-01-13T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3903.33306
NO 16/2-G-3 H,2020-01-14T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3902.06152
NO 16/2-G-3 H,2020-01-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3904.09572
NO 16/2-G-3 H,2020-01-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3905.2108
NO 16/2-G-3 H,2020-01-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2282.06748
NO 16/2-G-3 H,2020-01-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5701.07101
NO 16/2-G-3 H,2020-01-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5196.3404
NO 16/2-G-3 H,2020-01-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7056.77361
NO 16/2-G-3 H,2020-01-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6918.96027
NO 16/2-G-3 H,2020-01-22T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5229.30269
NO 16/2-G-3 H,2020-01-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,1642.86945
NO 16/2-G-3 H,2020-01-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-01-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-01-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-01-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,212.28178
NO 16/2-G-3 H,2020-01-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-01-29T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-01-30T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-01-31T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-02-01T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,2708.7512
NO 16/2-G-3 H,2020-02-02T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4424.47762
NO 16/2-G-3 H,2020-02-03T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4313.45997
NO 16/2-G-3 H,2020-02-04T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4306.82462
NO 16/2-G-3 H,2020-02-05T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4316.84762
NO 16/2-G-3 H,2020-02-06T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4490.14641
NO 16/2-G-3 H,2020-02-07T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4338.26861
NO 16/2-G-3 H,2020-02-08T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4299.56441
NO 16/2-G-3 H,2020-02-09T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4288.06622
NO 16/2-G-3 H,2020-02-10T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5120.01908
NO 16/2-G-3 H,2020-02-11T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5732.16147
NO 16/2-G-3 H,2020-02-12T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5692.04836
NO 16/2-G-3 H,2020-02-13T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4502.58409
NO 16/2-G-3 H,2020-02-14T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5434.91941
NO 16/2-G-3 H,2020-02-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6578.40367
NO 16/2-G-3 H,2020-02-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5723.47877
NO 16/2-G-3 H,2020-02-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6787.47184
NO 16/2-G-3 H,2020-02-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7103.82093
NO 16/2-G-3 H,2020-02-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7482.08286
NO 16/2-G-3 H,2020-02-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7464.31188
NO 16/2-G-3 H,2020-02-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7457.58404
NO 16/2-G-3 H,2020-02-22T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7435.55619
NO 16/2-G-3 H,2020-02-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7530.45637
NO 16/2-G-3 H,2020-02-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,7220.31324
NO 16/2-G-3 H,2020-02-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6899.72922
NO 16/2-G-3 H,2020-02-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6886.77098
NO 16/2-G-3 H,2020-02-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6874.85964
NO 16/2-G-3 H,2020-02-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6801.0264
NO 16/2-G-3 H,2020-02-29T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5147.94395
NO 16/2-G-3 H,2020-03-01T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6825.08411
NO 16/2-G-3 H,2020-03-02T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6845.73056
NO 16/2-G-3 H,2020-03-03T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6806.00919
NO 16/2-G-3 H,2020-03-04T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6744.82501
NO 16/2-G-3 H,2020-03-05T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,388.55044
NO 16/2-G-3 H,2020-03-06T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-07T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-08T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-09T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-10T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-11T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-12T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-13T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-14T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,0.0
NO 16/2-G-3 H,2020-03-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,424.17052
NO 16/2-G-3 H,2020-03-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3125.31052
NO 16/2-G-3 H,2020-03-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3227.25628
NO 16/2-G-3 H,2020-03-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3202.69856
NO 16/2-G-3 H,2020-03-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3189.86641
NO 16/2-G-3 H,2020-03-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,3364.17401
NO 16/2-G-3 H,2020-03-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5031.41483
NO 16/2-G-3 H,2020-03-22T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5970.14513
NO 16/2-G-3 H,2020-03-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5568.65073
NO 16/2-G-3 H,2020-03-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5873.25197
NO 16/2-G-3 H,2020-03-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5913.7744
NO 16/2-G-3 H,2020-03-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5785.38575
NO 16/2-G-3 H,2020-03-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5926.19312
NO 16/2-G-3 H,2020-03-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5962.10044
NO 16/2-G-3 H,2020-03-29T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5764.49203
NO 16/2-G-3 H,2020-03-30T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6163.87991
NO 16/2-G-3 H,2020-03-31T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6255.83233
NO 16/2-G-3 H,2020-04-01T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6219.59074
NO 16/2-G-3 H,2020-04-02T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6202.88688
NO 16/2-G-3 H,2020-04-03T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6143.58885
NO 16/2-G-3 H,2020-04-04T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5902.9477
NO 16/2-G-3 H,2020-04-05T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6146.2213
NO 16/2-G-3 H,2020-04-06T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6144.48685
NO 16/2-G-3 H,2020-04-07T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6140.66873
NO 16/2-G-3 H,2020-04-08T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6109.24973
NO 16/2-G-3 H,2020-04-09T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6110.51565
NO 16/2-G-3 H,2020-04-10T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,5987.65016
NO 16/2-G-3 H,2020-04-11T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6218.11747
NO 16/2-G-3 H,2020-04-12T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6382.68407
NO 16/2-G-3 H,2020-04-13T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,4966.85575
NO 16/2-G-3 H,2020-04-14T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6146.86607
NO 16/2-G-3 H,2020-04-15T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6252.79968
NO 16/2-G-3 H,2020-04-16T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6102.03131
NO 16/2-G-3 H,2020-04-17T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6080.22421
NO 16/2-G-3 H,2020-04-18T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6085.76935
NO 16/2-G-3 H,2020-04-19T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6075.99601
NO 16/2-G-3 H,2020-04-20T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6077.92007
NO 16/2-G-3 H,2020-04-21T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6158.72812
NO 16/2-G-3 H,2020-04-22T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6162.83107
NO 16/2-G-3 H,2020-04-23T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6632.53107
NO 16/2-G-3 H,2020-04-24T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6627.72962
NO 16/2-G-3 H,2020-04-25T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6451.76254
NO 16/2-G-3 H,2020-04-26T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6594.562
NO 16/2-G-3 H,2020-04-27T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6650.03283
NO 16/2-G-3 H,2020-04-28T00:00:00,JOHAN SVERDRUP,16/2-G-3 H,NO 16/2-G-3,WI,6192.92437
