WB_UWBI,GOV_WB_NAME,WELL_UWI,PROD_DAY,WB_OIL_VOL_SM3,WB_GAS_VOL_SM3,WB_WATER_VOL_M3,GOV_FIELD_NAME
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-10-30T00:00:00,6396.23834,237566.30204,2.55825,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-10-31T00:00:00,6149.9424,226025.69814,2.6066,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-01T00:00:00,6185.63596,229642.29829,2.99954,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-02T00:00:00,6067.42682,225515.79399,2.59927,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-03T00:00:00,4674.6426,175930.04977,1.84287,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-04T00:00:00,6259.31492,242496.90194,3.502,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-05T00:00:00,6258.81386,258309.9023,3.07159,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-06T00:00:00,6488.40423,272177.80273,2.86703,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-07T00:00:00,6284.96777,257002.85832,2.44996,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-08T00:00:00,6257.0045,240971.95491,1.64417,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-09T00:00:00,6256.83826,238637.80996,1.90574,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-10T00:00:00,6257.10321,237689.48486,1.7058,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-11T00:00:00,6305.60569,240151.22814,2.33674,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-12T00:00:00,6655.9815,252583.13977,2.55636,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-13T00:00:00,6364.6387,243529.57484,2.68952,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-14T00:00:00,6436.03058,250625.03656,2.85009,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-15T00:00:00,6387.1098,245239.48994,2.82169,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-16T00:00:00,6230.1942,234106.80811,2.12791,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-17T00:00:00,6225.03707,233797.17357,2.10549,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-18T00:00:00,6218.58674,233333.12797,2.59463,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-19T00:00:00,6190.77322,232438.25119,1.64114,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-20T00:00:00,6216.20289,233041.30033,1.60855,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-21T00:00:00,5277.01862,196128.87412,1.36871,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-22T00:00:00,5812.55781,216862.91643,1.39027,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-23T00:00:00,6355.78523,238325.83084,1.64111,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-24T00:00:00,6358.46638,236677.47164,1.79812,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-25T00:00:00,6190.97923,231029.62313,1.68233,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-26T00:00:00,5775.35162,213861.46663,1.25703,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-27T00:00:00,6316.38286,237728.05181,1.84448,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-28T00:00:00,6311.59583,236620.56129,2.45357,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-29T00:00:00,6676.54665,244924.01071,2.61495,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-11-30T00:00:00,7086.09087,260821.01572,2.40898,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-01T00:00:00,7090.7616,264196.75414,2.81301,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-02T00:00:00,7037.83553,262913.47515,2.12141,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-03T00:00:00,4456.14581,165032.17674,1.47001,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-04T00:00:00,6320.93655,234202.30494,2.42812,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-05T00:00:00,6333.8717,234218.9933,2.42163,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-06T00:00:00,6394.44991,236685.979,2.58578,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-07T00:00:00,6430.2976,238445.49988,2.56416,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-08T00:00:00,6439.95667,239200.71538,2.59783,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-09T00:00:00,6433.35304,238340.11816,3.1649,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-10T00:00:00,6424.60723,237870.1622,2.38877,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-11T00:00:00,6420.51322,236984.39959,2.60367,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-12T00:00:00,6415.64305,234632.05778,2.94328,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-13T00:00:00,6395.34764,231309.63672,3.12066,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-14T00:00:00,6419.12972,235267.4953,2.93176,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-15T00:00:00,6540.90317,239252.98343,3.43209,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-16T00:00:00,6144.1313,35076.72511,44.6488,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-17T00:00:00,2093.41719,30696.29386,10.11441,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-18T00:00:00,815.44939,16654.70905,3.74752,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-19T00:00:00,2463.81989,2725.6082,12.03018,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-20T00:00:00,5811.52923,204484.91453,29.50866,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-21T00:00:00,7168.23087,263761.59218,48.26397,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-22T00:00:00,7149.33165,268828.74403,31.75311,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-23T00:00:00,7182.04895,269572.12022,2.69232,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-24T00:00:00,7162.58576,268408.11243,3.19425,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-25T00:00:00,7159.85066,267700.3243,3.32298,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-26T00:00:00,6926.55751,260827.57028,34.93398,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-27T00:00:00,4885.58755,175962.21254,74.54265,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-28T00:00:00,4341.8767,156474.5442,92.89183,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-29T00:00:00,4769.30321,199148.5225,124.38049,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-30T00:00:00,3908.84093,137150.43839,90.226,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2022-12-31T00:00:00,3820.53856,132939.58264,90.73884,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-01T00:00:00,3782.5197,131194.53203,91.86391,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-02T00:00:00,3203.36318,111218.9822,81.86691,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-03T00:00:00,3672.955,130830.47139,135.04494,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-04T00:00:00,3841.19124,138811.74297,126.86011,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-05T00:00:00,3880.98538,146854.10146,112.95432,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-06T00:00:00,3728.28526,143896.72378,113.98158,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-07T00:00:00,2697.30814,89711.36969,76.90846,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-08T00:00:00,3723.82054,133302.99467,119.19555,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-09T00:00:00,3738.69413,131447.81739,125.72158,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-10T00:00:00,3749.78328,122088.76577,143.2054,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-11T00:00:00,1890.47462,44276.352,76.90845,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-12T00:00:00,3648.12326,131419.54743,151.23147,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-13T00:00:00,3457.69005,124004.68534,147.96892,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-14T00:00:00,3446.70705,124155.13423,140.28306,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-15T00:00:00,3373.01204,121506.7464,143.89678,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-16T00:00:00,3330.07436,119883.6572,146.26198,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-17T00:00:00,3168.46971,114089.27298,132.69906,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-18T00:00:00,3221.85261,113334.12588,137.63063,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-19T00:00:00,3269.09073,118492.62704,138.50789,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-20T00:00:00,3052.8687,80170.0142,261.12962,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-21T00:00:00,3164.12259,111656.9709,130.88061,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-22T00:00:00,2937.91919,113942.71092,115.67915,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-23T00:00:00,2624.9486,88680.05192,93.59799,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-24T00:00:00,2649.73387,95265.20442,96.29421,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-25T00:00:00,2650.45229,61969.80226,81.84945,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-26T00:00:00,2814.27725,92203.94231,108.4561,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-27T00:00:00,2869.80708,110207.3652,108.30389,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-28T00:00:00,2778.00046,104463.10674,107.34629,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-29T00:00:00,2787.11635,111030.5434,109.14832,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-30T00:00:00,2791.57088,105783.48879,110.63402,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-01-31T00:00:00,2769.74074,104923.79051,109.16598,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-01T00:00:00,2770.74189,104983.26568,111.96769,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-02T00:00:00,2759.58599,104708.43044,111.04804,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-03T00:00:00,2826.75244,106699.71581,115.42319,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-04T00:00:00,2843.61462,107610.48362,116.64592,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-05T00:00:00,2659.54574,109650.18998,115.17403,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-06T00:00:00,415.04847,12205.56444,24.03225,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-07T00:00:00,821.11543,27445.08274,24.03322,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-08T00:00:00,2473.06883,84260.40902,126.61249,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-09T00:00:00,2622.23781,94258.83787,142.2785,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-10T00:00:00,2514.30965,73126.71458,249.4011,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-11T00:00:00,2373.08049,104806.53688,137.51307,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-12T00:00:00,1794.63659,60352.53714,83.40243,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-13T00:00:00,2191.95819,64190.83901,110.8002,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-14T00:00:00,2514.46514,83319.09833,149.87516,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-15T00:00:00,2486.88264,97854.63288,147.65413,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-16T00:00:00,2515.77552,105692.20951,150.51475,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-17T00:00:00,2541.23204,109409.15668,157.98802,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-18T00:00:00,2559.19921,110914.82564,159.65107,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-19T00:00:00,2652.09332,122222.08024,292.80905,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-20T00:00:00,2587.35867,118502.10808,171.29799,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-21T00:00:00,2794.28776,101098.20689,218.3734,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-22T00:00:00,2853.5818,104270.26282,181.25235,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-23T00:00:00,2569.56054,91692.74303,155.11662,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-24T00:00:00,2707.68495,115024.40544,820.17546,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-25T00:00:00,2719.72273,105882.85471,109.53178,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-26T00:00:00,2771.29693,99137.03561,165.07427,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-27T00:00:00,2803.93384,114961.63134,125.23097,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-02-28T00:00:00,2738.09728,105716.93993,127.70778,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-01T00:00:00,2895.46671,112915.54254,114.04752,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-02T00:00:00,3047.60128,120768.98676,119.33235,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-03T00:00:00,2983.07523,112001.91867,128.20117,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-04T00:00:00,2931.60644,112578.06137,99.96869,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-05T00:00:00,2895.41714,111978.36208,82.70315,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-06T00:00:00,3046.98299,116694.45245,125.36306,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-07T00:00:00,3488.01844,133507.18023,176.28872,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-08T00:00:00,3703.76493,135527.95926,179.9656,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-09T00:00:00,3761.33307,149246.72618,166.80199,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-10T00:00:00,3782.21505,153064.68599,153.3041,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-11T00:00:00,3829.37065,152035.27445,157.18464,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-12T00:00:00,3825.26267,153154.40911,156.0989,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-13T00:00:00,3969.34384,157976.10877,160.97204,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-14T00:00:00,4051.3404,166797.4099,162.32798,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-15T00:00:00,4110.18903,175823.5905,150.92396,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-16T00:00:00,4307.68231,156943.03338,147.82513,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-17T00:00:00,4341.65715,173645.57542,150.96053,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-18T00:00:00,4416.17272,173462.62725,152.52525,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-19T00:00:00,4396.03673,173027.76164,127.47881,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-20T00:00:00,4372.41423,176739.95229,124.45452,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-21T00:00:00,4281.83014,171978.97602,128.56355,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-22T00:00:00,4169.59232,165938.26295,206.29878,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-23T00:00:00,3957.43544,155822.05937,207.23024,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-24T00:00:00,3878.38804,151189.64689,232.59765,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-25T00:00:00,3752.8776,123121.52612,232.46939,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-26T00:00:00,3487.27342,131751.33347,292.18471,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-27T00:00:00,3563.92487,136353.11264,294.37409,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-28T00:00:00,3514.50829,133920.00143,328.82602,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-29T00:00:00,3501.53423,131716.61346,254.17262,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-30T00:00:00,3446.60813,130605.90999,349.18768,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-03-31T00:00:00,3497.95656,134031.84132,360.29863,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-01T00:00:00,3647.86515,138986.63894,449.33368,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-02T00:00:00,3716.00826,136046.47544,452.02721,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-03T00:00:00,3167.69105,111077.70101,467.58148,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-04T00:00:00,3594.80193,128331.29098,500.8502,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-05T00:00:00,2427.33319,88779.6517,233.53016,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-06T00:00:00,2361.20574,86778.89823,255.01619,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-07T00:00:00,2312.31206,85951.23458,256.61393,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-08T00:00:00,2301.03293,95389.01409,288.88141,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-09T00:00:00,2369.84565,72288.25841,294.91505,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-10T00:00:00,2448.37851,99768.95427,329.7244,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-11T00:00:00,2493.31268,75919.30407,343.0591,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-12T00:00:00,2485.33894,93410.68991,336.24504,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-13T00:00:00,2520.49324,91193.86435,358.43945,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-14T00:00:00,2576.91894,94815.61927,389.953,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-15T00:00:00,2623.11599,96932.84621,405.05347,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-16T00:00:00,2663.80017,96355.72851,415.38769,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-17T00:00:00,2617.00052,101415.86066,425.25295,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-18T00:00:00,2668.12986,94768.11441,434.79659,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-19T00:00:00,2666.28536,98296.44338,450.1072,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-20T00:00:00,2655.75615,96656.75601,464.0168,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-21T00:00:00,2646.7967,95352.25674,456.75829,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-22T00:00:00,2633.96059,95160.96121,455.39847,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-23T00:00:00,2630.08538,95017.90352,460.14947,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-24T00:00:00,2594.40133,93450.66202,457.13197,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-25T00:00:00,2396.42417,89642.47267,426.34905,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-26T00:00:00,2451.89264,85958.03655,409.40166,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-27T00:00:00,2498.32687,86955.7164,422.51034,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-28T00:00:00,2510.29715,96038.0821,464.56862,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-29T00:00:00,2509.42189,83804.21904,474.1906,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-04-30T00:00:00,2615.33697,86858.7019,470.2057,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-01T00:00:00,2636.11489,87570.24972,507.41827,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-02T00:00:00,2595.17023,86738.41888,507.2429,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-03T00:00:00,2599.16033,84422.65398,187.61564,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-04T00:00:00,2617.72972,87836.73706,469.50904,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-05T00:00:00,2561.6752,87842.33131,475.98921,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-06T00:00:00,2517.66355,88858.27624,503.55092,JOHAN SVERDRUP
NO 16/2-D-36,16/2-D-36,NO 16/2-D-36,2023-05-07T00:00:00,2488.16343,85660.44232,466.48502,JOHAN SVERDRUP
